id,lp,v,gtt,gtn,ggn,ts,tp,t48,t1,t2,p48,p1,p2,pexh,tic,mf,decay_coeff_comp,decay_coeff_turbine
10178,7.18,21,39920.4,2690.77,9070.12,338.82,338.82,829.74,288,691.39,3.03,1,15.8,1.04,45.58,0.9,0.99,0.99
10179,8.22,24,54254.91,3108.62,9385.12,471.81,471.81,927.14,288,727.62,3.71,1,18.97,1.04,63.63,1.26,0.99,0.99
10180,6.21,18,42481.26,2662.16,8551.14,363.31,363.31,841.35,288,685.26,3.12,1,15.96,1.04,56.64,1.04,0.99,0.99
10181,4.18,12,27801,2091.88,7707.13,226.7,226.7,739.07,288,633.36,2.36,1,12.19,1.03,39.68,0.74,0.99,0.99
10182,2.12,6,6337.52,1367.33,6810.2,31.8,31.8,578.81,288,568.17,1.32,1,7.1,1.02,14.35,0.24,0.99,0.99
10183,3.13,9,10015.37,1436.94,7178.78,67.43,67.43,603.49,288,583.15,1.46,1,7.88,1.02,12.47,0.28,0.99,0.99
10184,4.15,12,14906.28,1619.5,7745.18,116.44,116.44,634.26,288,603.85,1.71,1,9.18,1.02,17.77,0.35,0.99,0.99
10185,5.16,15,22035.27,1926.2,8327.46,178.33,178.33,696.76,288,632.74,2.09,1,11.1,1.03,25.03,0.5,0.99,0.99
10186,6.15,18,30130.91,2303.06,8793.02,251.23,251.23,757.53,288,660.07,2.53,1,13.32,1.03,33.87,0.67,0.99,0.99
10187,7.18,21,39920.28,2690.77,9070.77,338.85,338.85,828.69,288,691.21,3.03,1,15.79,1.04,45.49,0.9,0.99,0.99
10188,8.22,24,54255.11,3108.63,9385.73,471.82,471.82,926.16,288,727.46,3.71,1,18.95,1.04,63.54,1.26,0.99,0.99
10189,6.21,18,42085.73,2661.78,8551.62,363.27,363.27,828.77,288,683.34,3.1,1,15.87,1.04,56.09,1.03,0.99,0.99
10190,4.18,12,27416.6,2090.47,7707.64,226.45,226.45,727.15,288,631.46,2.35,1,12.1,1.03,39.75,0.72,0.99,0.99
10191,2.12,6,5952.81,1365.92,6811.25,31.58,31.58,566.92,288,566.28,1.3,1,7.02,1.02,14.44,0.22,0.99,0.99
10192,3.13,9,10026.61,1435.91,7180.44,67.24,67.24,603.25,288,583.01,1.46,1,7.87,1.02,13.03,0.28,0.99,0.99
10193,4.15,12,14906.4,1619.5,7746.97,116.44,116.44,633.4,288,603.69,1.71,1,9.17,1.02,17.73,0.35,0.99,0.99
10194,5.16,15,22035.38,1926.19,8328.74,178.33,178.33,695.8,288,632.55,2.09,1,11.09,1.03,24.97,0.49,0.99,0.99
10195,6.15,18,30130.76,2303.06,8793.82,251.21,251.21,756.52,288,659.88,2.53,1,13.31,1.03,33.8,0.67,0.99,0.99
10196,7.18,21,39920.12,2690.77,9071.41,338.82,338.82,827.65,288,691.02,3.03,1,15.77,1.04,45.41,0.9,0.99,0.99
10197,8.22,24,54255.23,3108.63,9386.33,471.82,471.82,925.19,288,727.29,3.71,1,18.93,1.04,63.45,1.26,0.99,0.99
10198,6.21,18,41765.68,2664.59,8554.23,363.42,363.42,816.36,288,681.61,3.09,1,15.78,1.04,53.78,1.01,0.99,0.99
10199,4.18,12,27088.76,2092.2,7710.25,226.41,226.41,714.91,288,629.7,2.34,1,12.02,1.03,38.07,0.71,0.99,0.99
10200,2.12,6,5624.72,1367.65,6814.4,31.53,31.53,554.71,288,564.52,1.29,1,6.94,1.02,12.78,0.21,0.99,0.99
10201,3.13,9,10018.87,1434.83,7182.07,67.03,67.03,602.54,288,582.81,1.46,1,7.86,1.02,13.6,0.28,0.99,0.99
10202,4.15,12,14906.39,1619.5,7748.75,116.43,116.43,632.54,288,603.53,1.71,1,9.16,1.02,17.69,0.35,0.99,0.99
10203,5.16,15,22035.36,1926.19,8330.02,178.32,178.32,694.84,288,632.37,2.09,1,11.08,1.03,24.92,0.49,0.99,0.99
10204,6.15,18,30130.56,2303.05,8794.62,251.2,251.2,755.52,288,659.69,2.53,1,13.29,1.03,33.73,0.67,0.99,0.99
10205,7.18,21,39919.94,2690.76,9072.06,338.82,338.82,826.61,288,690.84,3.03,1,15.75,1.04,45.33,0.9,0.99,0.99
10206,8.22,24,54255.5,3108.63,9386.94,471.8,471.8,924.23,288,727.13,3.7,1,18.91,1.04,63.35,1.25,0.99,0.99
10207,6.21,18,41682.8,2667.84,8557.45,363.6,363.6,811.05,288,681.01,3.09,1,15.75,1.04,51.75,1,0.99,0.99
10208,4.18,12,27003.44,2095.2,7714.01,226.54,226.54,709.69,288,629.08,2.33,1,11.98,1.03,36.2,0.7,0.99,0.99
10209,2.12,6,5538.94,1370.65,6818.69,31.67,31.67,549.51,288,563.91,1.29,1,6.91,1.02,10.93,0.2,0.99,0.99
10210,3.13,9,10016.49,1434.58,7184.23,66.99,66.99,601.72,288,582.65,1.46,1,7.85,1.02,13.7,0.28,0.99,0.99
10211,4.15,12,14906.62,1619.51,7750.53,116.44,116.44,631.68,288,603.37,1.71,1,9.15,1.02,17.64,0.35,0.99,0.99
10212,5.16,15,22035.58,1926.19,8331.31,178.32,178.32,693.89,288,632.18,2.09,1,11.07,1.03,24.86,0.49,0.99,0.99
10213,6.15,18,30130.57,2303.05,8795.43,251.23,251.23,754.51,288,659.51,2.53,1,13.28,1.03,33.67,0.67,0.99,0.99
10214,7.18,21,39919.78,2690.76,9072.71,338.83,338.83,825.58,288,690.65,3.03,1,15.74,1.04,45.25,0.9,0.99,0.99
10215,8.22,24,54255.27,3108.63,9387.54,471.77,471.77,923.26,288,726.97,3.7,1,18.89,1.04,63.26,1.25,0.99,0.99
10216,6.21,18,41702.88,2671.41,8561.02,363.73,363.73,809.77,288,680.98,3.09,1,15.74,1.04,49.88,1,0.99,0.99
10217,4.18,12,27017.44,2098.56,7718.11,226.65,226.65,708.36,288,629.04,2.33,1,11.98,1.03,34.4,0.7,0.99,0.99
10218,2.12,6,5553.03,1374.01,6823.35,31.83,31.83,548.21,288,563.86,1.29,1,6.91,1.02,9.16,0.2,0.99,0.99
10219,3.13,9,10010.45,1434.36,7186.39,66.95,66.95,600.79,288,582.48,1.46,1,7.84,1.02,13.73,0.28,0.99,0.99
10220,4.15,12,14906.71,1619.51,7752.32,116.42,116.42,630.83,288,603.21,1.71,1,9.14,1.02,17.6,0.35,0.99,0.99
10221,5.16,15,22035.64,1926.18,8332.6,178.3,178.3,692.93,288,632,2.09,1,11.05,1.03,24.81,0.49,0.99,0.99
10222,6.15,18,30130.4,2303.05,8796.23,251.16,251.16,753.51,288,659.32,2.53,1,13.27,1.03,33.6,0.67,0.99,0.99
10223,7.18,21,39919.56,2690.76,9073.35,338.78,338.78,824.54,288,690.47,3.03,1,15.72,1.04,45.16,0.89,0.99,0.99
10224,8.22,24,54255.26,3108.64,9388.14,471.82,471.82,922.3,288,726.81,3.7,1,18.86,1.04,63.16,1.25,0.99,0.99
10225,6.21,18,41771.45,2675.58,8565.05,364.08,364.08,810.48,288,681.23,3.09,1,15.74,1.04,49.48,1,0.99,0.99
10226,4.18,12,27055.18,2101.28,7721.92,226.72,226.72,708.76,288,629.15,2.34,1,11.97,1.03,34.75,0.7,0.99,0.99
10227,2.12,6,5590.57,1376.73,6827.7,31.8,31.8,548.64,288,563.98,1.29,1,6.92,1.02,9.53,0.2,0.99,0.99
10228,3.13,9,9979.68,1432.92,7187.8,66.69,66.69,599.59,288,582.19,1.46,1,7.83,1.02,14.41,0.28,0.99,0.99
10229,4.15,12,14906.85,1619.51,7754.11,116.44,116.44,629.97,288,603.06,1.71,1,9.13,1.02,17.56,0.35,0.99,0.99
10230,5.16,15,22035.77,1926.18,8333.88,178.31,178.31,691.98,288,631.82,2.09,1,11.04,1.03,24.75,0.49,0.99,0.99
10231,6.15,18,30130.3,2303.05,8797.03,251.21,251.21,752.51,288,659.13,2.53,1,13.25,1.03,33.53,0.66,0.99,0.99
10232,7.18,21,39919.37,2690.75,9074,338.81,338.81,823.51,288,690.29,3.03,1,15.7,1.04,45.08,0.89,0.99,0.99
10233,8.22,24,54255.69,3108.63,9388.74,471.77,471.77,921.34,288,726.65,3.7,1,18.84,1.04,63.07,1.25,0.99,0.99
10234,6.21,18,41904.9,2680.16,8569.45,364.25,364.25,813.12,288,681.82,3.1,1,15.75,1.04,49.08,1,0.99,0.99
10235,4.18,12,27145.79,2104.56,7726.2,226.67,226.67,710.73,288,629.58,2.34,1,11.98,1.03,35.06,0.7,0.99,0.99
10236,2.12,6,5680.6,1380.01,6832.52,31.83,31.83,550.64,288,564.42,1.29,1,6.93,1.02,9.87,0.2,0.99,0.99
10237,3.13,9,9936.88,1431.61,7189.31,66.45,66.45,598.04,288,581.88,1.46,1,7.81,1.02,15.07,0.27,0.99,0.99
10238,4.15,12,14906.98,1619.51,7755.89,116.42,116.42,629.12,288,602.9,1.71,1,9.13,1.02,17.51,0.35,0.99,0.99
10239,5.16,15,22035.85,1926.18,8335.17,178.32,178.32,691.04,288,631.63,2.09,1,11.03,1.03,24.69,0.49,0.99,0.99
10240,6.15,18,30130.18,2303.05,8797.84,251.22,251.22,751.52,288,658.95,2.53,1,13.24,1.03,33.46,0.66,0.99,0.99
10241,7.18,21,39919.19,2690.75,9074.65,338.8,338.8,822.49,288,690.11,3.03,1,15.69,1.04,45,0.89,0.99,0.99
10242,8.22,24,54255.6,3108.64,9389.33,471.77,471.77,920.38,288,726.48,3.7,1,18.82,1.04,62.98,1.25,0.99,0.99
10243,6.21,18,42140.91,2684.16,8573.54,364.5,364.5,819.03,288,682.91,3.11,1,15.78,1.04,48.73,1.01,0.99,0.99
10244,4.18,12,27372.92,2108.44,7730.89,226.93,226.93,716.5,288,630.64,2.35,1,12.02,1.03,34.75,0.71,0.99,0.99
10245,2.12,6,5907.66,1383.89,6837.77,32.05,32.05,556.43,288,565.48,1.3,1,6.98,1.02,9.57,0.21,0.99,1
10246,3.13,9,9928.03,1431.5,7191.55,66.43,66.43,597.02,288,581.69,1.46,1,7.8,1.02,15.04,0.27,0.99,1
10247,4.15,12,14907.08,1619.51,7757.68,116.44,116.44,628.27,288,602.74,1.71,1,9.12,1.02,17.47,0.35,0.99,1
10248,5.16,15,22035.96,1926.18,8336.46,178.32,178.32,690.09,288,631.45,2.09,1,11.02,1.03,24.64,0.49,0.99,1
10249,6.15,18,30130.05,2303.05,8798.64,251.18,251.18,750.53,288,658.76,2.53,1,13.23,1.03,33.39,0.66,0.99,1
10250,7.18,21,39918.98,2690.75,9075.29,338.77,338.77,821.46,288,689.92,3.03,1,15.67,1.04,44.92,0.89,0.99,1
10251,8.22,24,54255.8,3108.63,9389.93,471.78,471.78,919.43,288,726.33,3.7,1,18.8,1.04,62.89,1.24,0.99,1
10252,6.21,18,42344.56,2685.9,8576.06,364.65,364.65,824.05,288,683.72,3.11,1,15.81,1.04,48.64,1.01,0.99,1
10253,4.18,12,27531.88,2109.33,7733.57,226.89,226.89,720.7,288,631.29,2.35,1,12.04,1.03,35.1,0.71,0.99,1
10254,2.12,6,6066.24,1384.78,6840.99,32,32,560.66,288,566.13,1.31,1,7,1.02,9.96,0.21,0.99,1
10255,3.13,9,9883.43,1430.65,7193.34,66.28,66.28,595.32,288,581.38,1.46,1,7.79,1.02,15.44,0.27,0.99,1
10256,4.15,12,14907.19,1619.51,7759.47,116.43,116.43,627.43,288,602.58,1.71,1,9.11,1.02,17.43,0.35,0.99,1
10257,5.16,15,22036.05,1926.18,8337.76,178.31,178.31,689.15,288,631.27,2.09,1,11.01,1.03,24.58,0.49,0.99,1
10258,6.15,18,30129.93,2303.05,8799.45,251.17,251.17,749.54,288,658.58,2.53,1,13.21,1.03,33.32,0.66,0.99,1
10259,7.18,21,39918.83,2690.75,9075.94,338.75,338.75,820.44,288,689.74,3.03,1,15.65,1.04,44.83,0.89,0.99,1
10260,8.22,24,54255.76,3108.64,9390.52,471.78,471.78,918.48,288,726.17,3.7,1,18.78,1.04,62.79,1.24,0.99,1
10261,6.21,18,43002.4,2682.89,8575.78,364.47,364.47,842.09,288,686.28,3.13,1,15.91,1.04,48.69,1.04,0.99,1
10262,4.18,12,28201.38,2106.6,7734.16,226.79,226.79,739.01,288,633.91,2.38,1,12.15,1.03,35.01,0.73,0.99,1
10263,2.12,6,6735.63,1382.05,6842.13,31.88,31.88,579,288,568.75,1.33,1,7.12,1.02,9.89,0.24,0.99,1
10264,3.13,9,9895.13,1430.93,7195.83,66.33,66.33,594.71,288,581.28,1.46,1,7.78,1.02,15.24,0.27,0.99,1
10265,4.15,12,14907.37,1619.51,7761.26,116.43,116.43,626.58,288,602.42,1.71,1,9.1,1.02,17.39,0.34,0.99,1
10266,5.16,15,22036.25,1926.18,8339.05,178.33,178.33,688.21,288,631.09,2.09,1,11,1.03,24.53,0.49,0.99,1
10267,6.15,18,30129.94,2303.05,8800.26,251.22,251.22,748.55,288,658.39,2.53,1,13.2,1.03,33.26,0.66,0.99,1
10268,7.18,21,39918.71,2690.75,9076.59,338.84,338.84,819.42,288,689.56,3.03,1,15.64,1.04,44.75,0.89,0.99,1
10269,8.22,24,54255.87,3108.64,9391.11,471.79,471.79,917.53,288,726.01,3.7,1,18.76,1.04,62.7,1.24,0.99,1
10270,6.21,18,43434.17,2664.32,8565.36,363.38,363.38,857.25,288,687.27,3.14,1,15.95,1.04,54.98,1.06,0.99,1
10271,4.18,12,28541.89,2086.67,7723.57,225.41,225.41,752.3,288,634.57,2.38,1,12.17,1.03,41.94,0.76,0.99,1
10272,2.12,6,7075.9,1362.11,6832.1,30.55,30.55,592.31,288,569.41,1.34,1,7.15,1.02,16.84,0.26,0.99,1
10273,3.13,9,9803.93,1429.56,7197.3,66.08,66.08,591.98,288,580.79,1.45,1,7.76,1.02,15.82,0.27,0.99,1
10274,4.15,12,14907.47,1619.51,7763.05,116.43,116.43,625.74,288,602.27,1.71,1,9.09,1.02,17.34,0.34,0.99,1
10275,5.16,15,22036.4,1926.18,8340.35,178.31,178.31,687.27,288,630.91,2.09,1,10.99,1.03,24.47,0.48,0.99,1
10276,6.15,18,30129.88,2303.05,8801.07,251.15,251.15,747.56,288,658.21,2.53,1,13.18,1.03,33.19,0.66,0.99,1
10277,7.18,21,39918.6,2690.76,9077.24,338.73,338.73,818.41,288,689.38,3.03,1,15.62,1.04,44.67,0.88,0.99,1
10278,8.22,24,54255.82,3108.64,9391.7,471.73,471.73,916.59,288,725.85,3.7,1,18.74,1.04,62.61,1.24,0.99,1
10279,6.21,18,41920.35,2655.47,8559.25,362.86,362.86,817.35,288,680.99,3.09,1,15.66,1.04,57.29,1.01,0.99,1
10280,4.18,12,26994.85,2077.35,7717.86,224.84,224.84,711.74,288,628.17,2.33,1,11.88,1.03,44.45,0.71,0.99,1
10281,2.12,6,5528.74,1352.79,6826.94,29.97,29.97,551.78,288,563.01,1.28,1,6.87,1.02,19.37,0.21,0.99,1
10282,3.13,9,9770.76,1429.1,7199.32,65.99,65.99,590.44,288,580.52,1.45,1,7.75,1.02,15.96,0.27,0.99,1
10283,4.15,12,14907.56,1619.51,7764.84,116.43,116.43,624.9,288,602.11,1.71,1,9.08,1.02,17.3,0.34,0.99,1
10284,5.16,15,22036.59,1926.19,8341.65,178.32,178.32,686.33,288,630.72,2.09,1,10.98,1.03,24.42,0.48,0.99,1
10285,6.15,18,30129.88,2303.06,8801.88,251.2,251.2,746.58,288,658.02,2.52,1,13.17,1.03,33.12,0.66,0.99,1
10286,7.18,21,39918.53,2690.76,9077.89,338.78,338.78,817.39,288,689.2,3.03,1,15.6,1.04,44.59,0.88,0.99,1
10287,8.22,24,54255.74,3108.64,9392.28,471.72,471.72,915.64,288,725.69,3.7,1,18.72,1.04,62.52,1.24,0.99,1
10288,6.21,18,41450.08,2666.1,8566.71,363.39,363.39,795.82,288,678.3,3.07,1,15.54,1.04,50.41,0.98,0.99,1
10289,4.18,12,26550.94,2088.36,7726.25,225.45,225.45,690.86,288,625.59,2.31,1,11.77,1.03,37.46,0.68,0.99,1
10290,2.12,6,5084.74,1363.81,6835.9,30.62,30.62,530.92,288,560.43,1.27,1,6.76,1.02,12.4,0.18,0.99,1
10291,3.13,9,9797.12,1429.48,7201.9,66.06,66.06,590.22,288,580.47,1.45,1,7.74,1.02,15.79,0.27,0.99,1
10292,4.15,12,14907.65,1619.51,7766.63,116.45,116.45,624.06,288,601.95,1.71,1,9.07,1.02,17.26,0.34,0.99,1
10293,5.16,15,22036.83,1926.2,8342.95,178.32,178.32,685.4,288,630.54,2.09,1,10.97,1.03,24.36,0.48,0.99,1
10294,6.15,18,30129.93,2303.07,8802.69,251.16,251.16,745.6,288,657.84,2.52,1,13.16,1.03,33.05,0.65,0.99,1
10295,7.18,21,39918.55,2690.77,9078.55,338.72,338.72,816.38,288,689.03,3.03,1,15.59,1.04,44.51,0.88,0.99,1
10296,8.22,24,54255.98,3108.64,9392.87,471.67,471.67,914.7,288,725.54,3.7,1,18.69,1.04,62.43,1.24,0.99,1
10297,6.21,18,42402.67,2675.18,8554.24,363.95,363.95,829.72,288,684.25,3.11,1,15.78,1.04,50.79,1.02,0.99,0.99
10298,4.18,12,27154.56,2094.32,7690.23,225.44,225.44,723.46,288,631.36,2.34,1,12.01,1.03,39.2,0.71,0.99,0.98
10299,2.12,6,5687.04,1369.76,6777.95,30.61,30.61,570.19,288,567.38,1.3,1,7.07,1.02,14.45,0.22,0.99,0.98
10300,3.13,9,9446.52,1426.35,7139.93,65.47,65.47,601.98,288,582.63,1.45,1,7.87,1.02,17.74,0.27,0.99,0.98
10301,4.15,12,14904.43,1619.49,7720.36,116.39,116.39,645.18,288,605.73,1.72,1,9.3,1.02,18.33,0.36,0.99,0.98
10302,5.16,15,22033.35,1926.19,8309.5,178.3,178.3,709,288,634.96,2.09,1,11.25,1.03,25.75,0.51,0.99,0.98
10303,6.15,18,30132.56,2303.03,8781.82,251.23,251.23,770.36,288,662.31,2.53,1,13.51,1.03,34.76,0.69,0.99,0.98
10304,7.18,21,39918.94,2690.61,9061.61,338.82,338.82,841.92,288,693.39,3.04,1,16.01,1.04,46.56,0.92,0.99,0.98
10305,8.22,24,54250.21,3108.45,9376.86,471.76,471.76,938.24,288,729.33,3.72,1,19.24,1.04,64.73,1.28,0.99,0.98
10306,6.21,18,42534.31,2674.32,8543.03,363.93,363.93,849.05,288,687.28,3.13,1,16.2,1.04,52.42,1.06,0.99,0.98
10307,4.18,12,27667.83,2096.59,7685.58,225.96,225.96,743.26,288,634.49,2.37,1,12.33,1.03,39.08,0.74,0.99,0.98
10308,2.12,6,6207.66,1372.05,6782.03,31.11,31.11,582.85,288,569.27,1.31,1,7.16,1.02,13.47,0.24,0.99,0.98
10309,3.13,9,9824.39,1429.34,7144.18,66.02,66.02,610.39,288,583.91,1.46,1,7.93,1.02,16.76,0.28,0.99,0.98
10310,4.15,12,14904.55,1619.49,7722.13,116.4,116.4,644.3,288,605.57,1.72,1,9.29,1.02,18.28,0.36,0.99,0.98
10311,5.16,15,22033.49,1926.19,8310.77,178.28,178.28,708,288,634.77,2.09,1,11.24,1.03,25.69,0.51,0.99,0.98
10312,6.15,18,30132.41,2303.03,8782.62,251.19,251.19,769.31,288,662.12,2.53,1,13.49,1.03,34.69,0.69,0.99,0.98
10313,7.18,21,39919.74,2690.64,9062.28,338.78,338.78,840.84,288,693.19,3.04,1,16,1.04,46.47,0.92,0.99,0.98
10314,8.22,24,54251.32,3108.48,9377.51,471.7,471.7,937.24,288,729.16,3.72,1,19.21,1.04,64.64,1.28,0.99,0.98
10315,6.21,18,42425.16,2675.86,8545.22,363.97,363.97,844.68,288,686.67,3.13,1,16.16,1.04,52.14,1.05,0.99,0.98
10316,4.18,12,27746.45,2102.18,7691.02,226.74,226.74,742.74,288,634.62,2.37,1,12.33,1.03,36.9,0.74,0.99,0.98
10317,2.12,6,6285.97,1377.63,6787.98,31.94,31.94,582.37,288,569.41,1.32,1,7.17,1.02,11.32,0.24,0.99,0.98
10318,3.13,9,10013.22,1433.41,7149.06,66.77,66.77,613.32,288,584.49,1.46,1,7.96,1.02,14.81,0.29,0.99,0.98
10319,4.15,12,14904.65,1619.49,7723.9,116.42,116.42,643.41,288,605.4,1.72,1,9.28,1.02,18.24,0.36,0.99,0.98
10320,5.16,15,22033.61,1926.19,8312.04,178.3,178.3,707.01,288,634.58,2.09,1,11.23,1.03,25.64,0.51,0.99,0.98
10321,6.15,18,30132.28,2303.03,8783.42,251.2,251.2,768.27,288,661.92,2.53,1,13.48,1.03,34.62,0.69,0.99,0.98
10322,7.18,21,39920.35,2690.66,9062.94,338.8,338.8,839.76,288,693,3.04,1,15.98,1.04,46.39,0.92,0.99,0.98
10323,8.22,24,54252.38,3108.5,9378.16,471.75,471.75,936.24,288,728.99,3.72,1,19.19,1.04,64.54,1.28,0.99,0.98
10324,6.21,18,42364.04,2668.1,8541.28,363.57,363.57,844.31,288,686.14,3.12,1,16.13,1.04,54.82,1.05,0.99,0.98
10325,4.18,12,27689.81,2098.38,7690.28,227.06,227.06,741.38,288,634.21,2.37,1,12.31,1.03,37.5,0.74,0.99,0.98
10326,2.12,6,6228.82,1373.83,6787.75,32.23,32.23,581.03,288,569,1.31,1,7.15,1.02,11.93,0.23,0.99,0.98
10327,3.13,9,10018.54,1437.39,7153.9,67.51,67.51,611.41,288,584.45,1.47,1,7.96,1.02,12.66,0.28,0.99,0.98
10328,4.15,12,14904.82,1619.49,7725.67,116.4,116.4,642.53,288,605.24,1.72,1,9.27,1.02,18.19,0.36,0.99,0.98
10329,5.16,15,22033.81,1926.19,8313.32,178.31,178.31,706.02,288,634.39,2.09,1,11.21,1.03,25.58,0.51,0.99,0.98
10330,6.15,18,30132.2,2303.04,8784.22,251.21,251.21,767.23,288,661.73,2.53,1,13.47,1.03,34.55,0.68,0.99,0.98
10331,7.18,21,39920.72,2690.68,9063.6,338.83,338.83,838.69,288,692.81,3.04,1,15.96,1.04,46.3,0.92,0.99,0.98
10332,8.22,24,54252.9,3108.52,9378.8,471.73,471.73,935.24,288,728.82,3.72,1,19.17,1.04,64.44,1.28,0.99,0.98
10333,6.21,18,42632.54,2674.88,8547.32,363.94,363.94,848.85,288,687.2,3.13,1,16.16,1.04,51.93,1.05,0.99,0.98
10334,4.18,12,27849.08,2107.91,7698.76,227.94,227.94,742.19,288,634.97,2.37,1,12.33,1.03,32.88,0.74,0.99,0.98
10335,2.12,6,6387.95,1383.37,6796.74,33.13,33.13,581.87,288,569.77,1.32,1,7.18,1.02,7.34,0.23,0.99,0.98
10336,3.13,9,9909.91,1440.17,7157.95,68.03,68.03,606.76,288,583.99,1.46,1,7.93,1.02,10.88,0.28,0.99,0.98
10337,4.15,12,14904.94,1619.49,7727.44,116.41,116.41,641.64,288,605.08,1.72,1,9.26,1.02,18.15,0.36,0.99,0.98
10338,5.16,15,22033.94,1926.2,8314.59,178.31,178.31,705.04,288,634.2,2.09,1,11.2,1.03,25.52,0.51,0.99,0.98
10339,6.15,18,30132.09,2303.04,8785.02,251.24,251.24,766.19,288,661.54,2.53,1,13.45,1.03,34.47,0.68,0.99,0.98
10340,7.18,21,39920.89,2690.7,9064.25,338.82,338.82,837.61,288,692.62,3.04,1,15.95,1.04,46.22,0.92,0.99,0.98
10341,8.22,24,54253.23,3108.55,9379.43,471.73,471.73,934.24,288,728.65,3.71,1,19.15,1.04,64.35,1.27,0.99,0.98
10342,6.21,18,42630.15,2675.64,8549.08,363.95,363.95,847.72,288,687.04,3.13,1,16.15,1.04,51.72,1.05,0.99,0.98
10343,4.18,12,27844.16,2108.73,7701.22,227.99,227.99,741.03,288,634.81,2.37,1,12.32,1.03,32.65,0.74,0.99,0.98
10344,2.12,6,6382.86,1384.18,6799.73,33.19,33.19,580.74,288,569.62,1.32,1,7.18,1.02,7.14,0.23,0.99,0.98
10345,3.13,9,9907.83,1440.25,7160.29,68.03,68.03,605.82,288,583.84,1.46,1,7.93,1.02,10.8,0.28,0.99,0.98
10346,4.15,12,14905.02,1619.49,7729.21,116.4,116.4,640.76,288,604.92,1.72,1,9.26,1.02,18.11,0.36,0.99,0.98
10347,5.16,15,22034.02,1926.2,8315.86,178.31,178.31,704.05,288,634.01,2.09,1,11.19,1.03,25.46,0.5,0.99,0.98
10348,6.15,18,30131.9,2303.04,8785.82,251.22,251.22,765.16,288,661.34,2.53,1,13.44,1.03,34.4,0.68,0.99,0.98
10349,7.18,21,39921.02,2690.71,9064.91,338.84,338.84,836.54,288,692.43,3.04,1,15.93,1.04,46.13,0.91,0.99,0.98
10350,8.22,24,54253.75,3108.56,9380.07,471.73,471.73,933.24,288,728.48,3.71,1,19.13,1.04,64.25,1.27,0.99,0.98
10351,6.21,18,42663.88,2675.87,8550.52,363.99,363.99,847.67,288,687.02,3.13,1,16.13,1.04,51.56,1.05,0.99,0.98
10352,4.18,12,27854.72,2109.3,7703.56,228.07,228.07,740.32,288,634.72,2.37,1,12.31,1.03,32.32,0.74,0.99,0.98
10353,2.12,6,6393.03,1384.75,6802.58,33.27,33.27,580.06,288,569.54,1.32,1,7.17,1.02,6.83,0.23,0.99,0.98
10354,3.13,9,9885.03,1440.6,7162.81,68.1,68.1,604.23,288,583.61,1.46,1,7.91,1.02,10.57,0.27,0.99,0.98
10355,4.15,12,14905.09,1619.5,7730.98,116.42,116.42,639.89,288,604.76,1.72,1,9.25,1.02,18.06,0.36,0.99,0.98
10356,5.16,15,22034.09,1926.2,8317.13,178.33,178.33,703.07,288,633.82,2.09,1,11.18,1.03,25.41,0.5,0.99,0.98
10357,6.15,18,30131.74,2303.05,8786.62,251.23,251.23,764.13,288,661.15,2.53,1,13.42,1.03,34.33,0.68,0.99,0.98
10358,7.18,21,39921.03,2690.73,9065.56,338.8,338.8,835.48,288,692.24,3.04,1,15.91,1.04,46.05,0.91,0.99,0.98
10359,8.22,24,54254.04,3108.57,9380.7,471.7,471.7,932.25,288,728.31,3.71,1,19.1,1.04,64.16,1.27,0.99,0.98
10360,6.21,18,42578.43,2666.78,8545.68,363.43,363.43,847.39,288,686.38,3.13,1,16.09,1.04,55.24,1.05,0.99,0.98
10361,4.18,12,27851.24,2098.72,7698.46,227.27,227.27,742.83,288,634.35,2.37,1,12.28,1.03,36.9,0.74,0.99,0.98
10362,2.12,6,6389.27,1374.18,6798,32.47,32.47,582.61,288,569.17,1.32,1,7.15,1.02,11.44,0.24,0.99,0.98
10363,3.13,9,9967.31,1439.12,7164.18,67.83,67.83,606.12,288,583.72,1.46,1,7.92,1.02,11.42,0.28,0.99,0.98
10364,4.15,12,14905.31,1619.5,7732.76,116.42,116.42,639.01,288,604.6,1.72,1,9.24,1.02,18.02,0.36,0.99,0.98
10365,5.16,15,22034.33,1926.2,8318.42,178.31,178.31,702.09,288,633.63,2.09,1,11.17,1.03,25.35,0.5,0.99,0.98
10366,6.15,18,30131.7,2303.05,8787.42,251.22,251.22,763.1,288,660.96,2.53,1,13.41,1.03,34.26,0.68,0.99,0.98
10367,7.18,21,39921.1,2690.74,9066.21,338.84,338.84,834.42,288,692.05,3.04,1,15.89,1.04,45.97,0.91,0.99,0.98
10368,8.22,24,54254.29,3108.58,9381.32,471.75,471.75,931.26,288,728.14,3.71,1,19.08,1.04,64.06,1.27,0.99,0.98
10369,6.21,18,42787.82,2675.28,8552.72,363.96,363.96,849.42,288,687.17,3.14,1,16.12,1.04,51.31,1.05,0.99,0.98
10370,4.18,12,28055.7,2107.16,7706.13,227.74,227.74,744.8,288,635.14,2.38,1,12.31,1.03,33,0.74,0.99,0.98
10371,2.12,6,6593.52,1382.62,6806.2,32.94,32.94,584.61,288,569.97,1.33,1,7.19,1.02,7.56,0.24,0.99,0.98
10372,3.13,9,9962.64,1439.07,7166.45,67.82,67.82,605.16,288,583.55,1.46,1,7.91,1.02,11.38,0.28,0.99,0.98
